"","fish.id","date","lat","lon","section","TL.mm","TL.cm","Wt","species","notes","PSD","substock","stock","quality","preferred","memorable","trophy"
"202",204,"4/3/2007",31.04361111,-81.91861111,"7",807,80.7,"6.7","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"203",205,"4/3/2007",31.04361111,-81.91861111,"7",815,81.5,"6.6","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"204",206,"4/3/2007",31.04361111,-81.91861111,"7",672,67.2,"3.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"205",207,"4/3/2007",31.04361111,-81.91861111,"7",670,67,"4.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"206",208,"4/3/2007",31.04361111,-81.91861111,"7",430,43,"0.65","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"207",209,"4/3/2007",31.04361111,-81.91861111,"7",690,69,"3.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"208",210,"4/3/2007",31.05083333,-81.93722222,"7",535,53.5,"1.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"209",211,"4/3/2007",31.05083333,-81.93722222,"7",476,47.6,"1.2","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"210",212,"4/3/2007",31.05083333,-81.93722222,"7",543,54.3,"1.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"211",213,"4/3/2007",31.05083333,-81.93722222,"7",490,49,"1.3","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"212",214,"4/3/2007",31.05083333,-81.93722222,"7",647,64.7,"3.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"213",215,"4/3/2007",31.05083333,-81.93722222,"7",590,59,"2.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"214",216,"4/3/2007",31.05083333,-81.93722222,"7",497,49.7,"1.5","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"215",217,"4/3/2007",31.05083333,-81.93722222,"7",582,58.2,"2.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"216",218,"4/3/2007",31.05083333,-81.93722222,"7",755,75.5,"5.3","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"217",219,"4/3/2007",31.05083333,-81.93722222,"7",535,53.5,"1.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"218",220,"4/3/2007",31.05083333,-81.93722222,"7",630,63,"3.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"219",221,"4/3/2007",31.05083333,-81.93722222,"7",625,62.5,"3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"220",222,"4/5/2007",30.98805556,-81.91416667,"8",723,72.3,"4.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"221",223,"4/5/2007",30.98805556,-81.91416667,"8",774,77.4,"6.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"222",224,"4/5/2007",30.98805556,-81.91416667,"8",677,67.7,"3.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"223",225,"4/3/2007",31.05083333,-81.93722222,"7",632,63.2,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"224",226,"4/4/2007",31.03611111,-81.90611111,"7",645,64.5,"2.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"225",227,"4/4/2007",31.03611111,-81.90611111,"7",689,68.9,"3.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"226",228,"4/4/2007",31.03611111,-81.90611111,"7",626,62.6,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"227",229,"4/4/2007",31.03611111,-81.90611111,"7",425,42.5,"0.5","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"228",230,"4/4/2007",31.03611111,-81.90611111,"7",632,63.2,"2.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"229",231,"4/4/2007",31.03611111,-81.90611111,"7",545,54.5,"1.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"230",232,"4/4/2007",31.03611111,-81.90611111,"7",824,82.4,"6.3","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"231",233,"4/4/2007",31.03611111,-81.90611111,"7",537,53.7,"1.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"232",234,"4/4/2007",31.03611111,-81.90611111,"7",645,64.5,"3.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"233",235,"4/4/2007",31.03611111,-81.90611111,"7",690,69,"3.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"234",236,"4/4/2007",31.02944444,-81.90333333,"7",491,49.1,"1.6","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"235",237,"4/4/2007",31.02944444,-81.90333333,"7",822,82.2,"7.5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"236",238,"4/4/2007",31.02944444,-81.90333333,"7",661,66.1,"3.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"237",239,"4/4/2007",31.02944444,-81.90333333,"7",482,48.2,"1.2","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"238",240,"4/4/2007",31.02944444,-81.90333333,"7",682,68.2,"4.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"239",241,"4/4/2007",31.02944444,-81.90333333,"7",627,62.7,"3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"240",242,"4/4/2007",31.02944444,-81.90333333,"7",532,53.2,"1.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"241",243,"4/4/2007",31.02305556,-81.90694444,"7",530,53,"1.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"242",244,"4/4/2007",31.02305556,-81.90694444,"7",657,65.7,"3.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"243",245,"4/4/2007",31.02305556,-81.90694444,"7",702,70.2,"4.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"244",246,"4/4/2007",31.02305556,-81.90694444,"7",678,67.8,"3.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"245",247,"4/4/2007",31.02305556,-81.90694444,"7",785,78.5,"6.8","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"246",248,"4/4/2007",31.02305556,-81.90694444,"7",678,67.8,"4.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"247",249,"4/4/2007",31.02305556,-81.90694444,"7",607,60.7,"3.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"248",250,"4/4/2007",31.02305556,-81.90694444,"7",631,63.1,"3.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"249",251,"4/4/2007",31.02305556,-81.90694444,"7",582,58.2,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"250",252,"4/4/2007",31.02305556,-81.90694444,"7",510,51,"1.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"251",253,"4/4/2007",31.01916667,-81.90583333,"7",663,66.3,"3.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"252",254,"4/4/2007",31.01916667,-81.90583333,"7",503,50.3,"1.3","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"253",255,"4/4/2007",31.01916667,-81.90583333,"7",744,74.4,"5.6","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"254",256,"4/4/2007",31.01916667,-81.90583333,"7",786,78.6,"6.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"255",257,"4/4/2007",31.01916667,-81.90583333,"7",714,71.4,"4.7","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"256",258,"4/4/2007",31.01916667,-81.90583333,"7",598,59.8,"3.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"257",259,"4/4/2007",31.01916667,-81.90583333,"7",505,50.5,"1.7","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"258",260,"4/4/2007",31.01916667,-81.90583333,"7",830,83,"6.8","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"259",261,"4/4/2007",31.01472222,-81.90833333,"7",727,72.7,"4.3","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"260",262,"4/4/2007",31.01472222,-81.90833333,"7",890,89,"8.9","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"261",263,"4/4/2007",31.01472222,-81.90833333,"7",770,77,"5.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"262",264,"4/4/2007",31.01472222,-81.90833333,"7",615,61.5,"3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"263",265,"4/4/2007",31.01472222,-81.90833333,"7",591,59.1,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"264",266,"4/4/2007",31.01472222,-81.90833333,"7",585,58.5,"2.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"265",267,"4/4/2007",31.01472222,-81.90833333,"7",695,69.5,"3.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"266",268,"4/4/2007",31.01472222,-81.90833333,"7",676,67.6,"3.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"267",269,"4/4/2007",31.01472222,-81.90833333,"7",675,67.5,"4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"268",270,"4/4/2007",31.01472222,-81.90833333,"7",713,71.3,"4.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"269",271,"4/4/2007",31.01472222,-81.90833333,"7",691,69.1,"3.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"270",272,"4/4/2007",31.01472222,-81.90833333,"7",1080,108,"19.8","Flathead Catfish","Mark2007","trophy",0,0,0,0,0,1
"271",273,"4/4/2007",31.01472222,-81.90833333,"7",617,61.7,"3.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"272",274,"4/4/2007",31.01472222,-81.90833333,"7",935,93.5,"16.5","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"273",275,"4/4/2007",31.01472222,-81.90833333,"7",720,72,"5.3","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"274",276,"4/4/2007",31.01472222,-81.90833333,"7",731,73.1,"4.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"275",277,"4/4/2007",31.01472222,-81.90833333,"7",765,76.5,"7.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"276",278,"4/4/2007",31.01472222,-81.90833333,"7",652,65.2,"3.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"277",279,"4/4/2007",31.01472222,-81.90833333,"7",697,69.7,"4.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"278",280,"4/4/2007",31.00027778,-81.90722222,"7",763,76.3,"5.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"279",281,"4/4/2007",31.00027778,-81.90722222,"7",770,77,"6.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"280",282,"4/4/2007",31.00027778,-81.90722222,"7",640,64,"3.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"281",283,"4/4/2007",31.00027778,-81.90722222,"7",625,62.5,"3.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"282",284,"4/4/2007",31.00027778,-81.90722222,"7",498,49.8,"1.5","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"283",285,"4/4/2007",31.00027778,-81.90722222,"7",729,72.9,"5.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"284",286,"4/4/2007",31.00027778,-81.90722222,"7",539,53.9,"2.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"285",287,"4/4/2007",31.00027778,-81.90722222,"7",547,54.7,"2.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"286",288,"4/4/2007",31.00027778,-81.90722222,"7",555,55.5,"1.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"287",289,"4/4/2007",31.00027778,-81.90722222,"7",565,56.5,"2.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"288",290,"4/4/2007",31.00027778,-81.90722222,"7",689,68.9,"3.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"289",291,"4/4/2007",31.00027778,-81.90722222,"7",650,65,"3.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"290",292,"4/5/2007",30.98805556,-81.91416667,"8",689,68.9,"4.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"291",293,"4/5/2007",30.98805556,-81.91416667,"8",715,71.5,"4.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"292",294,"4/5/2007",30.98805556,-81.91416667,"8",740,74,"4.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"293",295,"4/5/2007",30.98805556,-81.91416667,"8",777,77.7,"6.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"294",296,"4/5/2007",30.98805556,-81.91416667,"8",774,77.4,"5.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"295",297,"4/5/2007",30.98805556,-81.91416667,"8",650,65,"3.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"296",298,"4/5/2007",30.98805556,-81.91416667,"8",593,59.3,"2.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"297",299,"4/5/2007",30.98805556,-81.91416667,"8",885,88.5,"10.7","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"298",300,"4/5/2007",30.98805556,-81.91416667,"8",810,81,"6.5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"299",301,"4/5/2007",30.98805556,-81.91416667,"8",680,68,"3.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"300",302,"4/5/2007",30.98805556,-81.91416667,"8",614,61.4,"2.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"301",303,"4/5/2007",30.98805556,-81.91416667,"8",710,71,"4.3","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"302",304,"4/5/2007",30.98805556,-81.91416667,"8",623,62.3,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"303",305,"4/5/2007",30.98805556,-81.91416667,"8",575,57.5,"2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"304",306,"4/5/2007",30.98805556,-81.91416667,"8",616,61.6,"3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"305",307,"4/5/2007",30.98805556,-81.91416667,"8",673,67.3,"3.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"306",308,"4/5/2007",30.98805556,-81.91416667,"8",745,74.5,"4.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"307",309,"4/5/2007",30.98805556,-81.91416667,"8",812,81.2,"6.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"308",310,"4/5/2007",30.98805556,-81.91416667,"8",513,51.3,"1.35","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"309",311,"4/5/2007",30.98805556,-81.91416667,"8",650,65,"3.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"310",312,"4/5/2007",30.98805556,-81.91416667,"8",749,74.9,"4.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"311",313,"4/5/2007",30.98805556,-81.91416667,"8",580,58,"2.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"312",314,"4/5/2007",30.98805556,-81.91416667,"8",447,44.7,"0.8","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"313",315,"4/5/2007",30.98222222,-81.91638889,"8",409,40.9,"0.7","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"314",316,"4/5/2007",30.98222222,-81.91638889,"8",631,63.1,"2.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"315",317,"4/5/2007",30.98222222,-81.91638889,"8",633,63.3,"2.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"316",318,"4/5/2007",30.98222222,-81.91638889,"8",805,80.5,"7.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"317",319,"4/5/2007",30.98222222,-81.91638889,"8",495,49.5,"1.5","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"318",320,"4/5/2007",30.98222222,-81.91638889,"8",777,77.7,"6.1","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"319",321,"4/5/2007",30.98222222,-81.91638889,"8",627,62.7,"2.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"320",322,"4/5/2007",30.98222222,-81.91638889,"8",832,83.2,"9.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"321",323,"4/5/2007",30.98222222,-81.91638889,"8",909,90.9,"11.1","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"322",324,"4/5/2007",30.98222222,-81.91638889,"8",661,66.1,"3.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"323",325,"4/5/2007",30.98222222,-81.91638889,"8",635,63.5,"3.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"324",326,"4/5/2007",30.98222222,-81.91638889,"8",665,66.5,"3.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"325",327,"4/5/2007",30.98222222,-81.91638889,"8",654,65.4,"3.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"326",328,"4/5/2007",30.98222222,-81.91638889,"8",445,44.5,"1.1","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"327",329,"4/5/2007",30.98222222,-81.91638889,"8",615,61.5,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"328",330,"4/5/2007",30.98222222,-81.91638889,"8",558,55.8,"2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"329",331,"4/5/2007",30.98222222,-81.91638889,"8",451,45.1,"1.1","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"330",332,"4/5/2007",30.98222222,-81.91638889,"8",396,39.6,"0.7","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"331",333,"4/5/2007",30.98222222,-81.91638889,"8",609,60.9,"2.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"332",334,"4/5/2007",30.98222222,-81.91638889,"8",667,66.7,"3.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"333",335,"4/5/2007",30.98222222,-81.91638889,"8",712,71.2,"4.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"334",336,"4/5/2007",30.98222222,-81.91638889,"8",710,71,"4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"335",337,"4/5/2007",30.98222222,-81.91638889,"8",546,54.6,"1.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"336",338,"4/5/2007",30.98222222,-81.91638889,"8",702,70.2,"4.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"337",339,"4/5/2007",30.98222222,-81.91638889,"8",502,50.2,"1.6","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"338",340,"4/5/2007",30.98222222,-81.91638889,"8",553,55.3,"2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"339",341,"4/5/2007",30.98222222,-81.91638889,"8",601,60.1,"2.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"340",342,"4/5/2007",30.98222222,-81.91638889,"8",461,46.1,"0.9","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"341",343,"4/5/2007",30.97166667,-81.90722222,"8",663,66.3,"4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"342",344,"4/5/2007",30.97166667,-81.90722222,"8",743,74.3,"5.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"343",345,"4/5/2007",30.97166667,-81.90722222,"8",572,57.2,"2.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"344",346,"4/5/2007",30.97166667,-81.90722222,"8",681,68.1,"4.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"345",347,"4/5/2007",30.97166667,-81.90722222,"8",536,53.6,"1.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"346",348,"4/5/2007",30.97166667,-81.90722222,"8",607,60.7,"2.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"347",349,"4/5/2007",30.97166667,-81.90722222,"8",700,70,"4.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"348",350,"4/5/2007",30.97166667,-81.90722222,"8",471,47.1,"1.2","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"349",351,"4/5/2007",30.97166667,-81.90722222,"8",718,71.8,"4.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"350",352,"4/5/2007",30.97166667,-81.90722222,"8",425,42.5,"1","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"351",353,"4/5/2007",30.97166667,-81.90722222,"8",582,58.2,"2.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"352",354,"4/5/2007",30.97166667,-81.90722222,"8",593,59.3,"2.45","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"353",355,"4/5/2007",30.97166667,-81.90722222,"8",411,41.1,"0.9","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"354",356,"4/5/2007",30.97166667,-81.90722222,"8",417,41.7,"0.9","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"355",357,"4/5/2007",30.97166667,-81.90722222,"8",841,84.1,"9.6","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"356",358,"4/5/2007",30.97166667,-81.90722222,"8",762,76.2,"7","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"357",359,"4/5/2007",30.97166667,-81.90722222,"8",696,69.6,"5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"358",360,"4/5/2007",30.96888889,-81.90722222,"8",578,57.8,"2.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"359",361,"4/5/2007",30.96888889,-81.90722222,"8",672,67.2,"3.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"360",362,"4/5/2007",30.96888889,-81.90722222,"8",618,61.8,"3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"361",363,"4/5/2007",30.96888889,-81.90722222,"8",541,54.1,"1.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"362",364,"4/5/2007",30.96888889,-81.90722222,"8",579,57.9,"3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"363",365,"4/5/2007",30.96888889,-81.90722222,"8",465,46.5,"1.4","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"364",366,"4/5/2007",30.96888889,-81.90722222,"8",691,69.1,"3.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"365",367,"4/5/2007",30.96888889,-81.90722222,"8",577,57.7,"1.95","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"366",368,"4/5/2007",30.96888889,-81.90722222,"8",574,57.4,"2.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"367",369,"4/5/2007",30.96888889,-81.90722222,"8",581,58.1,"2.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"368",370,"4/5/2007",30.96888889,-81.90722222,"8",585,58.5,"2.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"369",371,"4/5/2007",30.96888889,-81.90722222,"8",559,55.9,"2.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"370",372,"4/5/2007",30.96888889,-81.90722222,"8",582,58.2,"2.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"371",373,"4/5/2007",30.96888889,-81.90722222,"8",697,69.7,"4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"372",374,"4/5/2007",30.96888889,-81.90722222,"8",476,47.6,"1.2","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"373",375,"4/5/2007",30.96888889,-81.90722222,"8",535,53.5,"1.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"374",376,"4/5/2007",30.96888889,-81.90722222,"8",557,55.7,"1.75","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"375",377,"4/5/2007",30.96888889,-81.90722222,"8",635,63.5,"3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"376",378,"4/5/2007",30.96888889,-81.90722222,"8",746,74.6,"4.8","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"377",379,"4/5/2007",30.96888889,-81.90722222,"8",380,38,"0.4","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"378",380,"4/5/2007",30.96888889,-81.90722222,"8",608,60.8,"2.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"379",381,"4/5/2007",30.96888889,-81.90722222,"8",510,51,"1.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"380",382,"4/5/2007",30.96888889,-81.90722222,"8",476,47.6,"0.9","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"381",383,"4/5/2007",30.96888889,-81.90722222,"8",725,72.5,"4.8","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"382",384,"4/5/2007",30.96583333,-81.90305556,"8",822,82.2,"6.6","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"383",385,"4/5/2007",30.96583333,-81.90305556,"8",680,68,"3.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"384",386,"4/5/2007",30.96583333,-81.90305556,"8",595,59.5,"2.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"385",387,"4/5/2007",30.96583333,-81.90305556,"8",695,69.5,"3.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"386",388,"4/5/2007",30.96583333,-81.90305556,"8",577,57.7,"1.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"387",389,"4/5/2007",30.96583333,-81.90305556,"8",385,38.5,"0.5","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"388",390,"4/5/2007",30.96583333,-81.90305556,"8",543,54.3,"1.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"389",391,"4/5/2007",30.96583333,-81.90305556,"8",690,69,"3.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"390",392,"4/5/2007",30.96583333,-81.90305556,"8",457,45.7,"0.9","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"391",393,"4/5/2007",30.96583333,-81.90305556,"8",376,37.6,"0.4","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"392",394,"4/5/2007",30.96583333,-81.90305556,"8",684,68.4,"3.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"393",395,"4/5/2007",30.96583333,-81.90305556,"8",470,47,"0.9","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"394",396,"4/5/2007",30.96583333,-81.90305556,"8",430,43,"0.7","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"395",397,"4/5/2007",30.96583333,-81.90305556,"8",756,75.6,"5.6","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"396",398,"4/5/2007",30.96583333,-81.90305556,"8",825,82.5,"10.8","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"397",399,"4/5/2007",30.96583333,-81.90305556,"8",537,53.7,"1.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"398",400,"4/5/2007",30.96583333,-81.90305556,"8",584,58.4,"2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"399",401,"4/5/2007",30.96583333,-81.90305556,"8",722,72.2,"5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"400",402,"4/5/2007",30.96583333,-81.90305556,"8",557,55.7,"1.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
