"","event.id","visible","timestamp","location.long","location.lat","behavioural.classification","comments","manually.marked.outlier","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name"
"8323",10202515,"true","2005-08-03 02:00:00.000",31.89744059,-24.95841064,0,14.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8326",10202518,"true","2005-08-03 02:59:00.000",31.89767049,-24.95809937,0,15.4,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8329",10202521,"true","2005-08-03 03:59:00.000",31.89771932,-24.95809937,0,12.9,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8331",10202523,"true","2005-08-03 05:00:00.000",31.89498901,-24.95709025,0,13.4,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8332",10202524,"true","2005-08-03 05:59:00.000",31.89511922,-24.95929972,0,23.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8333",10202525,"true","2005-08-03 07:00:00.000",31.89903971,-24.96010946,0,29.9,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8334",10202526,"true","2005-08-03 08:00:00.000",31.90288086,-24.96704915,0,31,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8337",10202529,"true","2005-08-03 09:00:00.000",31.90370076,-24.9699707,0,32.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8339",10202531,"true","2005-08-03 10:00:00.000",31.90352987,-24.97019043,0,35.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8340",10202532,"true","2005-08-03 10:59:00.000",31.90366007,-24.96999919,0,35.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8341",10202533,"true","2005-08-03 12:00:00.000",31.90363973,-24.97001953,0,41.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8342",10202534,"true","2005-08-03 12:59:00.000",31.90368042,-24.96996053,0,38.9,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8344",10202536,"true","2005-08-03 14:00:00.000",31.90300903,-24.97144979,0,32.5,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8347",10202539,"true","2005-08-03 15:00:00.000",31.90192057,-24.97402954,0,28.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8348",10202540,"true","2005-08-03 16:00:00.000",31.90396932,-24.97497965,0,24.7,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8350",10202542,"true","2005-08-03 16:59:00.000",31.90787964,-24.97578939,0,24,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8352",10202544,"true","2005-08-03 17:59:00.000",31.90831909,-24.97520955,0,22.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8354",10202546,"true","2005-08-03 19:00:00.000",31.90891927,-24.97487996,0,21.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8356",10202548,"true","2005-08-03 20:00:00.000",31.90914917,-24.97458903,0,21.7,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8359",10202551,"true","2005-08-03 21:00:00.000",31.90960083,-24.9738505,0,21.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8360",10202552,"true","2005-08-03 21:59:00.000",31.90953979,-24.97387085,0,22.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8363",10202555,"true","2005-08-03 22:59:00.000",31.90957031,-24.97387899,0,21.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8364",10202556,"true","2005-08-03 23:59:00.000",31.90974935,-24.97038981,0,21.7,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8365",10202557,"true","2005-08-04 01:00:00.000",31.90684001,-24.97215983,0,20.9,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8367",10202559,"true","2005-08-04 02:00:00.000",31.90720011,-24.97246908,0,19,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8368",10202560,"true","2005-08-04 02:59:00.000",31.90717977,-24.97248942,0,18.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8370",10202562,"true","2005-08-04 04:00:00.000",31.90740967,-24.97243042,0,17.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8372",10202564,"true","2005-08-04 04:59:00.000",31.9053304,-24.97231038,0,19,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8374",10202566,"true","2005-08-04 05:59:00.000",31.90434977,-24.97840983,0,21.7,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8375",10202567,"true","2005-08-04 07:00:00.000",31.90401001,-24.98328044,0,27.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8376",10202568,"true","2005-08-04 08:00:00.000",31.90388997,-24.98555908,0,32.5,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8377",10202569,"true","2005-08-04 09:00:00.000",31.90357056,-24.98577067,0,36.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8378",10202570,"true","2005-08-04 09:59:00.000",31.90335083,-24.98418986,0,39.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8380",10201456,"true","2005-08-04 10:59:00.000",31.90351969,-24.9823995,0,36.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8381",10202572,"true","2005-08-04 12:00:00.000",31.90415039,-24.98255005,0,28.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8383",10202574,"true","2005-08-04 12:59:00.000",31.90411987,-24.98248088,0,27.7,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8385",10202576,"true","2005-08-04 13:59:00.000",31.90411987,-24.98236084,0,29.5,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8386",10202577,"true","2005-08-04 15:00:00.000",31.90417074,-24.97902018,0,29.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8388",10202579,"true","2005-08-04 15:59:00.000",31.89802043,-24.98012085,0,25.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8391",10202582,"true","2005-08-04 17:00:00.000",31.89179077,-24.97785034,0,22.5,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8393",10202584,"true","2005-08-04 17:59:00.000",31.89012044,-24.9781901,0,20.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8394",10202585,"true","2005-08-04 18:59:00.000",31.88759969,-24.97831014,0,20.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8395",10202586,"true","2005-08-04 20:00:00.000",31.88665975,-24.97842,0,19.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8398",10202589,"true","2005-08-04 20:59:00.000",31.88462931,-24.97875977,0,19.4,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8399",10202590,"true","2005-08-04 21:59:00.000",31.88241984,-24.97946981,0,17.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8400",10202591,"true","2005-08-04 23:00:00.000",31.8792806,-24.97880046,0,19,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8402",10202593,"true","2005-08-04 23:59:00.000",31.87834066,-24.97809041,0,17,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8404",10202595,"true","2005-08-05 01:00:00.000",31.87659912,-24.97736003,0,15.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8406",10202597,"true","2005-08-05 01:59:00.000",31.87660929,-24.97731934,0,15.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8408",10202599,"true","2005-08-05 02:59:00.000",31.87658081,-24.97731934,0,15.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8410",10202601,"true","2005-08-05 04:00:00.000",31.87659098,-24.97733968,0,14.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8412",10202603,"true","2005-08-05 04:59:00.000",31.86546021,-24.97455037,0,16.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8413",10202604,"true","2005-08-05 05:59:00.000",31.85782064,-24.97283936,0,19.4,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8414",10202605,"true","2005-08-05 07:00:00.000",31.85785929,-24.97419027,0,25.5,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8415",10202606,"true","2005-08-05 08:00:00.000",31.85780029,-24.97427979,0,28.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8417",10202608,"true","2005-08-05 09:00:00.000",31.85784098,-24.97422078,0,32.9,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8419",10202610,"true","2005-08-05 09:59:00.000",31.85788981,-24.97411092,0,35.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8421",10202612,"true","2005-08-05 10:59:00.000",31.8579305,-24.97430013,0,35.5,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8422",10202613,"true","2005-08-05 12:00:00.000",31.85771077,-24.97411906,0,34.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8423",10202614,"true","2005-08-05 12:59:00.000",31.85780029,-24.97402954,0,34,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8424",10202615,"true","2005-08-05 14:00:00.000",31.859611,-24.97387899,0,35.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8425",10202616,"true","2005-08-05 14:59:00.000",31.86064046,-24.97376099,0,32.9,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8428",10202619,"true","2005-08-05 16:00:00.000",31.86039022,-24.97332967,0,28.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8431",10202622,"true","2005-08-05 17:00:00.000",31.85980021,-24.97282918,0,25.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8433",10202624,"true","2005-08-05 17:59:00.000",31.85928955,-24.97284953,0,22.5,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8435",10202626,"true","2005-08-05 19:00:00.000",31.85843099,-24.9732605,0,20.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8438",10202629,"true","2005-08-05 19:59:00.000",31.85681966,-24.97493083,0,21.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8440",10202631,"true","2005-08-05 20:59:00.000",31.85686035,-24.97635905,0,20.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8443",10202634,"true","2005-08-05 22:00:00.000",31.85832926,-24.97799072,0,19.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8446",10202637,"true","2005-08-05 22:59:00.000",31.86050008,-24.97849935,0,17.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8449",10202640,"true","2005-08-05 23:59:00.000",31.86170044,-24.98076986,0,17.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8450",10202641,"true","2005-08-06 00:59:00.000",31.8616394,-24.98081055,0,16.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8451",10202642,"true","2005-08-06 02:00:00.000",31.86170044,-24.98240967,0,16.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8452",10201457,"true","2005-08-06 03:00:00.000",31.86175944,-24.98230998,0,15,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8453",10202643,"true","2005-08-06 03:59:00.000",31.86174927,-24.9822408,0,15,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8455",10202645,"true","2005-08-06 04:59:00.000",31.86575928,-24.98531901,0,15.4,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8458",10202648,"true","2005-08-06 05:59:00.000",31.87179972,-24.98809001,0,23.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8461",10202651,"true","2005-08-06 07:00:00.000",31.88602905,-24.98973999,0,29.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8462",10202652,"true","2005-08-06 07:59:00.000",31.90336914,-24.990271,0,32.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8465",10202655,"true","2005-08-06 09:00:00.000",31.90335083,-24.99011027,0,35.5,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8468",10202658,"true","2005-08-06 10:00:00.000",31.90333049,-24.99011027,0,39.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8470",10202660,"true","2005-08-06 10:59:00.000",31.90334066,-24.99011027,0,38.9,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8472",10202662,"true","2005-08-06 11:59:00.000",31.90345052,-24.9901001,0,38.9,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8475",10202665,"true","2005-08-06 12:59:00.000",31.90337931,-24.99007975,0,42.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8476",10202666,"true","2005-08-06 13:59:00.000",31.90292969,-24.99036051,0,38.9,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8478",10202668,"true","2005-08-06 14:59:00.000",31.90262044,-24.99360962,0,33.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8479",10202669,"true","2005-08-06 15:59:00.000",31.89956055,-24.99517008,0,29.5,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8480",10202670,"true","2005-08-06 16:59:00.000",31.89770101,-24.99456991,0,27.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8483",10202673,"true","2005-08-06 17:59:00.000",31.89637044,-24.99486084,0,26.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8485",10202675,"true","2005-08-06 18:59:00.000",31.89572957,-24.99618937,0,24.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8486",10202676,"true","2005-08-06 19:59:00.000",31.89637044,-24.99600016,0,23.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8487",10202677,"true","2005-08-06 20:59:00.000",31.8930603,-24.99649048,0,22.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8490",10202680,"true","2005-08-06 21:59:00.000",31.8910909,-24.99664917,0,21.7,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8492",10202682,"true","2005-08-06 22:59:00.000",31.88487956,-24.99738973,0,19,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8494",10202684,"true","2005-08-07 00:01:00.000",31.88178914,-24.9969401,0,20.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8497",10202687,"true","2005-08-07 00:59:00.000",31.88163045,-24.99704997,0,16.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8499",10202689,"true","2005-08-07 01:59:00.000",31.88143921,-24.99726969,0,15.4,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8502",10202692,"true","2005-08-07 02:59:00.000",31.8810791,-24.99768066,0,13.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8505",10202695,"true","2005-08-07 03:59:00.000",31.88133952,-24.99763997,0,13.4,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8508",10202698,"true","2005-08-07 04:59:00.000",31.87566935,-24.99754028,0,15,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8511",10202701,"true","2005-08-07 05:59:00.000",31.87243042,-24.99621989,0,20.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8512",10202702,"true","2005-08-07 06:59:00.000",31.87098999,-24.99714966,0,28.4,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8514",10202704,"true","2005-08-07 07:59:00.000",31.86929932,-24.99773966,0,30.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8517",10202707,"true","2005-08-07 08:59:00.000",31.86885986,-24.99793091,0,32.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8518",10202708,"true","2005-08-07 09:59:00.000",31.86883952,-24.99791056,0,34.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8519",10202709,"true","2005-08-07 10:59:00.000",31.868691,-24.99789022,0,36.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8521",10202711,"true","2005-08-07 11:59:00.000",31.86853027,-24.99805094,0,37.7,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8523",10202713,"true","2005-08-07 12:59:00.000",31.86877035,-24.99797974,0,37,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8524",10201458,"true","2005-08-07 13:59:00.000",31.86871948,-24.99789022,0,34.7,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8525",10202714,"true","2005-08-07 14:59:00.000",31.87208049,-24.99876099,0,32.9,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8528",10202717,"true","2005-08-07 16:00:00.000",31.87510986,-24.99621989,0,28.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8529",10202718,"true","2005-08-07 16:59:00.000",31.87991943,-24.99621989,0,24.7,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8530",10202719,"true","2005-08-07 17:59:00.000",31.88092041,-24.99698079,0,21.7,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8531",10202720,"true","2005-08-07 18:59:00.000",31.88138021,-24.99723918,0,20.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8532",10202721,"true","2005-08-07 19:59:00.000",31.88249919,-24.99586995,0,19.4,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8535",10202724,"true","2005-08-07 20:59:00.000",31.88145955,-24.99782918,0,18.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8538",10202727,"true","2005-08-07 21:59:00.000",31.88752035,-24.99758097,0,18.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8540",10202729,"true","2005-08-07 22:59:00.000",31.89938965,-24.9925293,0,17,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8541",10202730,"true","2005-08-07 23:59:00.000",31.90030924,-24.99216919,0,17,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8544",10202733,"true","2005-08-08 00:59:00.000",31.89368083,-24.99140015,0,16.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8545",10202734,"true","2005-08-08 01:59:00.000",31.89227091,-24.99181925,0,17,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8548",10202737,"true","2005-08-08 02:59:00.000",31.89066976,-24.99171956,0,16.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8550",10202739,"true","2005-08-08 03:59:00.000",31.89116007,-24.99212036,0,14.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8553",10202742,"true","2005-08-08 04:59:00.000",31.88607992,-24.99172974,0,15.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8554",10202743,"true","2005-08-08 05:59:00.000",31.88123983,-24.98912964,0,21.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8556",10202745,"true","2005-08-08 06:59:00.000",31.87729085,-24.98965047,0,27.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8558",10202747,"true","2005-08-08 07:59:00.000",31.87718099,-24.99018962,0,33.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8560",10202749,"true","2005-08-08 08:59:00.000",31.87713013,-24.98954061,0,35.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8561",10202750,"true","2005-08-08 09:59:00.000",31.87722982,-24.98944906,0,36.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8564",10202753,"true","2005-08-08 10:59:00.000",31.87743937,-24.98932902,0,36.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8566",10202755,"true","2005-08-08 11:59:00.000",31.8774292,-24.98932902,0,37,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8568",10202757,"true","2005-08-08 12:59:00.000",31.87756958,-24.98940023,0,36.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8570",10202759,"true","2005-08-08 13:59:00.000",31.87757975,-24.98948975,0,35.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8572",10202761,"true","2005-08-08 14:59:00.000",31.88267008,-24.98979085,0,34,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8573",10202762,"true","2005-08-08 15:59:00.000",31.89004924,-24.98951009,0,29.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8574",10202763,"true","2005-08-08 16:59:00.000",31.90221965,-24.98953044,0,27.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8577",10202766,"true","2005-08-08 17:59:00.000",31.89602051,-24.99154053,0,26.2,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8580",10202769,"true","2005-08-08 18:59:00.000",31.89185994,-24.99136963,0,25.5,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8581",10202770,"true","2005-08-08 19:59:00.000",31.88908081,-24.98889974,0,24.3,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8582",10202771,"true","2005-08-08 20:59:00.000",31.8882609,-24.98718058,0,23.6,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8584",10202773,"true","2005-08-08 21:59:00.000",31.88823039,-24.98720093,0,19.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8586",10202775,"true","2005-08-08 22:59:00.000",31.88503011,-24.98775024,0,21.7,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8589",10202778,"true","2005-08-08 23:59:00.000",31.88297933,-24.98710937,0,22.1,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8591",10202780,"true","2005-08-09 00:59:00.000",31.88294067,-24.98740031,0,19.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
"8592",10202781,"true","2005-08-09 01:59:00.000",31.8829305,-24.98743083,0,17.8,NA,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
